InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
108131,SKU_9626,Bluetooth Speaker,Electronics,3,2025-01-03,174.19,CUST_1015,United Kingdom
108131,SKU_8333,Vase,Home,1,2025-01-03,40.82,CUST_1015,United Kingdom
108131,SKU_4245,Apron,Kitchen,5,2025-01-03,139.93,CUST_1015,United Kingdom
113361,SKU_2189,Cap,Clothing,5,2025-01-03,38.48,CUST_1637,United Kingdom
113406,SKU_5077,Frame,Home,4,2025-01-03,51.92,CUST_1637,United Kingdom
116018,SKU_2658,Stickers,Books,1,2025-01-03,161.66,CUST_1971,Italy
100322,SKU_1050,Clock,Home,1,2025-01-03,52.44,CUST_0039,Sweden
102433,SKU_2452,Socks,Clothing,4,2025-01-03,34.76,CUST_0295,United Kingdom
102433,SKU_9238,Lamp,Home,3,2025-01-03,59.66,CUST_0295,United Kingdom
102433,SKU_6034,Laptop Stand,Electronics,4,2025-01-03,52.42,CUST_0295,United Kingdom
102433,SKU_6997,Stickers,Books,1,2025-01-03,120.93,CUST_0295,United Kingdom
102433,SKU_3482,T-Shirt,Clothing,2,2025-01-03,10.08,CUST_0295,United Kingdom
104615,SKU_8678,Sketchbook,Books,5,2025-01-03,14.02,CUST_0561,United Kingdom
103920,SKU_2608,Calendar,Books,1,2025-01-03,6.45,CUST_0473,United Kingdom
101813,SKU_4544,Spatula Set,Kitchen,5,2025-01-03,56.53,CUST_0218,Spain
113262,SKU_3998,Cushion,Home,2,2025-01-03,125.96,CUST_1626,Other
113262,SKU_3704,Cutting Board,Kitchen,4,2025-01-03,44.96,CUST_1626,Other
113262,SKU_9550,Candle Set,Home,5,2025-01-03,84.41,CUST_1626,Other
113262,SKU_4487,T-Shirt,Clothing,5,2025-01-03,17.35,CUST_1626,Other
113262,SKU_8120,Charger,Electronics,5,2025-01-03,139.92,CUST_1626,Other
110078,SKU_9445,Stickers,Books,1,2025-01-03,207.65,CUST_1250,United Kingdom
110078,SKU_4503,Bluetooth Speaker,Electronics,5,2025-01-03,197.35,CUST_1250,United Kingdom
100322,SKU_5758,Apron,Kitchen,2,2025-01-03,45.36,CUST_0039,Sweden
113262,SKU_9281,Headphones,Electronics,2,2025-01-03,22.79,CUST_1626,Other
102481,SKU_8302,Clock,Home,2,2025-01-03,51.85,CUST_0300,United Kingdom
103920,SKU_5388,Monitor Arm,Electronics,3,2025-01-03,10.51,CUST_0473,United Kingdom
108663,SKU_5998,Sneakers,Clothing,3,2025-01-03,25.13,CUST_1085,Italy
104450,SKU_6156,Cushion,Home,2,2025-01-03,94.47,CUST_0541,Netherlands
104450,SKU_6957,Stickers,Books,1,2025-01-03,150.31,CUST_0541,Netherlands
114208,SKU_2217,Clock,Home,5,2025-01-03,173.54,CUST_1736,Spain
104957,SKU_9502,Socks,Clothing,5,2025-01-03,17.73,CUST_0608,Germany
100605,SKU_6983,Cutting Board,Kitchen,2,2025-01-03,26.51,CUST_0067,Belgium
102867,SKU_5077,Pen Set,Books,1,2025-01-03,36.57,CUST_0347,Germany
100605,SKU_2027,Jacket,Clothing,4,2025-01-03,28.81,CUST_0067,Belgium
100605,SKU_8502,Calendar,Books,2,2025-01-03,14.58,CUST_0067,Belgium
107080,SKU_4989,Apron,Kitchen,4,2025-01-03,45.91,CUST_0886,United Kingdom
114208,SKU_4769,Wireless Mouse,Electronics,4,2025-01-03,183.15,CUST_1736,Spain
102923,SKU_5451,Wireless Mouse,Electronics,1,2025-01-03,61.31,CUST_0352,Other
102923,SKU_3530,Sketchbook,Books,1,2025-01-03,20.36,CUST_0352,Other
104450,SKU_6929,Socks,Clothing,3,2025-01-03,42.15,CUST_0541,Netherlands
104450,SKU_1372,Lamp,Home,5,2025-01-03,66.57,CUST_0541,Netherlands
107080,SKU_3669,Lamp,Home,4,2025-01-03,27.93,CUST_0886,United Kingdom
111350,SKU_1736,Hoodie,Clothing,3,2025-01-03,77.83,CUST_1413,Netherlands
111350,SKU_9516,Lamp,Home,4,2025-01-03,41.23,CUST_1413,Netherlands
104957,SKU_9623,Headphones,Electronics,1,2025-01-03,10.84,CUST_0608,Germany
111350,SKU_8234,Hoodie,Clothing,2,2025-01-03,99.66,CUST_1413,Netherlands
111350,SKU_3692,Charger,Electronics,2,2025-01-03,66.85,CUST_1413,Netherlands
111350,SKU_2570,Apron,Kitchen,1,2025-01-03,56.8,CUST_1413,Netherlands
111149,SKU_4099,Tea Set,Kitchen,2,2025-01-03,109.36,CUST_1384,United Kingdom
104450,SKU_8475,Webcam,Electronics,4,2025-01-03,31.75,CUST_0541,Netherlands
111208,SKU_9099,Apron,Kitchen,3,2025-01-03,51.11,CUST_1391,Spain
114208,SKU_9851,Socks,Clothing,3,2025-01-03,60.36,CUST_1736,Spain
114208,SKU_8834,Cap,Clothing,1,2025-01-03,58.14,CUST_1736,Spain
114208,SKU_5404,Notebook,Books,5,2025-01-03,22.08,CUST_1736,Spain
114208,SKU_2415,Frame,Home,3,2025-01-03,69.8,CUST_1736,Spain
114208,SKU_4013,USB-C Hub,Electronics,3,2025-01-03,242.16,CUST_1736,Spain
104450,SKU_2736,Jacket,Clothing,4,2025-01-03,35.37,CUST_0541,Netherlands
107436,SKU_8961,Headphones,Electronics,1,2025-01-03,12.98,CUST_0926,Other
108469,SKU_5407,Monitor Arm,Electronics,5,2025-01-03,30.49,CUST_1068,Spain
108469,SKU_3927,Frame,Home,3,2025-01-03,47.46,CUST_1068,Spain
111828,SKU_7032,Laptop Stand,Electronics,3,2025-01-03,17.05,CUST_1463,Belgium
107436,SKU_7543,Socks,Clothing,2,2025-01-03,28.12,CUST_0926,Other
104450,SKU_9854,Candle Set,Home,3,2025-01-03,57.98,CUST_0541,Netherlands
108469,SKU_9803,Notebook,Books,5,2025-01-03,15.05,CUST_1068,Spain
108469,SKU_9718,Headphones,Electronics,1,2025-01-03,17.91,CUST_1068,Spain
114125,SKU_6049,Bluetooth Speaker,Electronics,4,2025-01-03,97.79,CUST_1727,Spain
114125,SKU_6098,Charger,Electronics,3,2025-01-03,77.76,CUST_1727,Spain
111149,SKU_6006,Bluetooth Speaker,Electronics,4,2025-01-03,133.97,CUST_1384,United Kingdom
111149,SKU_4975,Vase,Home,2,2025-01-03,22.77,CUST_1384,United Kingdom
111149,SKU_8854,Jeans,Clothing,1,2025-01-03,129.92,CUST_1384,United Kingdom
111149,SKU_9773,Charger,Electronics,2,2025-01-03,101.7,CUST_1384,United Kingdom
111149,SKU_3823,Calendar,Books,2,2025-01-03,17.89,CUST_1384,United Kingdom
108663,SKU_9263,Pen Set,Books,1,2025-01-03,49.41,CUST_1085,Italy
108663,SKU_4736,Sketchbook,Books,5,2025-01-03,13.82,CUST_1085,Italy
100077,SKU_9006,Webcam,Electronics,5,2025-01-03,23.27,CUST_0009,United Kingdom
107436,SKU_1936,Frame,Home,5,2025-01-03,43.2,CUST_0926,Other
107436,SKU_2927,Mug,Kitchen,3,2025-01-03,51.06,CUST_0926,Other
114208,SKU_5756,T-Shirt,Clothing,2,2025-01-03,20.26,CUST_1736,Spain
108469,SKU_6625,Frame,Home,5,2025-01-03,56.61,CUST_1068,Spain
107436,SKU_2918,Hoodie,Clothing,2,2025-01-03,131.59,CUST_0926,Other
107436,SKU_3546,Lamp,Home,1,2025-01-03,54.13,CUST_0926,Other
108469,SKU_3640,Rug,Home,3,2025-01-03,48.79,CUST_1068,Spain
111782,SKU_9378,Pen Set,Books,4,2025-01-04,152.43,CUST_1461,United Kingdom
106022,SKU_4219,Notebook,Books,4,2025-01-04,8.48,CUST_0755,Netherlands
110375,SKU_2464,Spatula Set,Kitchen,4,2025-01-04,35.6,CUST_1291,France
110375,SKU_3891,Wireless Mouse,Electronics,2,2025-01-04,44.71,CUST_1291,France
110375,SKU_5688,Pen Set,Books,2,2025-01-04,41.82,CUST_1291,France
110375,SKU_1677,Bluetooth Speaker,Electronics,4,2025-01-04,51.48,CUST_1291,France
111782,SKU_8786,Mug,Kitchen,5,2025-01-04,119.53,CUST_1461,United Kingdom
111782,SKU_2996,Hoodie,Clothing,3,2025-01-04,224.42,CUST_1461,United Kingdom
104822,SKU_2524,Rug,Home,4,2025-01-04,58.43,CUST_0591,United Kingdom
106022,SKU_1120,Pen Set,Books,2,2025-01-04,46.73,CUST_0755,Netherlands
106022,SKU_9374,Charger,Electronics,5,2025-01-04,56.37,CUST_0755,Netherlands
100757,SKU_6161,Calendar,Books,5,2025-01-04,12.92,CUST_0088,Netherlands
105059,SKU_9323,Mug,Kitchen,1,2025-01-04,30.38,CUST_0622,United Kingdom
105059,SKU_6192,Apron,Kitchen,2,2025-01-04,43.33,CUST_0622,United Kingdom
109057,SKU_2047,Headphones,Electronics,4,2025-01-04,14.68,CUST_1125,Netherlands
109057,SKU_7729,Cushion,Home,2,2025-01-04,82.73,CUST_1125,Netherlands
114311,SKU_2187,Webcam,Electronics,2,2025-01-04,25.17,CUST_1746,France
114311,SKU_4889,Hoodie,Clothing,4,2025-01-04,112.15,CUST_1746,France
104822,SKU_4097,Cap,Clothing,2,2025-01-04,37.78,CUST_0591,United Kingdom
106876,SKU_6212,Cutting Board,Kitchen,5,2025-01-04,22.66,CUST_0858,Netherlands
104945,SKU_5558,Notebook,Books,2,2025-01-04,8.92,CUST_0608,Germany
114311,SKU_3583,Mug,Kitchen,3,2025-01-04,51.7,CUST_1746,France
111782,SKU_1467,Socks,Clothing,3,2025-01-04,61.14,CUST_1461,United Kingdom
104822,SKU_3238,Cushion,Home,1,2025-01-04,81.01,CUST_0591,United Kingdom
114311,SKU_2777,Wireless Mouse,Electronics,4,2025-01-04,79.04,CUST_1746,France
114311,SKU_4138,Lamp,Home,1,2025-01-04,52.38,CUST_1746,France
104822,SKU_8401,Laptop Stand,Electronics,4,2025-01-04,69.64,CUST_0591,United Kingdom
111782,SKU_3762,Bluetooth Speaker,Electronics,2,2025-01-04,207.8,CUST_1461,United Kingdom
114311,SKU_3009,Clock,Home,1,2025-01-04,83.39,CUST_1746,France
111782,SKU_9312,Tea Set,Kitchen,3,2025-01-04,198.56,CUST_1461,United Kingdom
103582,SKU_7202,Pen Set,Books,4,2025-01-04,40.01,CUST_0435,Other
104822,SKU_6249,Hoodie,Clothing,5,2025-01-04,141.96,CUST_0591,United Kingdom
106022,SKU_5755,Sneakers,Clothing,5,2025-01-04,25.61,CUST_0755,Netherlands
111782,SKU_9256,Mug,Kitchen,4,2025-01-04,104.08,CUST_1461,United Kingdom
114311,SKU_9907,Cutting Board,Kitchen,3,2025-01-04,23.63,CUST_1746,France
106876,SKU_9356,Jacket,Clothing,5,2025-01-04,25.83,CUST_0858,Netherlands
111782,SKU_3663,Lamp,Home,3,2025-01-04,120.24,CUST_1461,United Kingdom
111782,SKU_8362,Clock,Home,2,2025-01-04,152.71,CUST_1461,United Kingdom
103582,SKU_4378,Bluetooth Speaker,Electronics,2,2025-01-04,60.34,CUST_0435,Other
103582,SKU_7168,Spatula Set,Kitchen,1,2025-01-04,28.56,CUST_0435,Other
100698,SKU_8820,Mug,Kitchen,3,2025-01-04,59.21,CUST_0076,France
105109,SKU_6410,T-Shirt,Clothing,4,2025-01-04,6.78,CUST_0626,United Kingdom
114421,SKU_7230,Cap,Clothing,2,2025-01-04,19.25,CUST_1758,United Kingdom
103956,SKU_2906,Bluetooth Speaker,Electronics,2,2025-01-04,115.83,CUST_0479,France
109763,SKU_4512,Pen Set,Books,4,2025-01-04,57.19,CUST_1204,United Kingdom
105972,SKU_3310,Charger,Electronics,3,2025-01-04,135.57,CUST_0749,United Kingdom
107974,SKU_5466,Tea Set,Kitchen,3,2025-01-04,77.29,CUST_0995,United Kingdom
101868,SKU_7284,Spatula Set,Kitchen,5,2025-01-04,61.78,CUST_0231,Netherlands
114421,SKU_1149,USB-C Hub,Electronics,4,2025-01-04,70.05,CUST_1758,United Kingdom
107974,SKU_1782,Phone Case,Electronics,1,2025-01-04,64.5,CUST_0995,United Kingdom
101868,SKU_7092,Rug,Home,2,2025-01-04,33.95,CUST_0231,Netherlands
101868,SKU_4795,Rug,Home,3,2025-01-04,35.4,CUST_0231,Netherlands
105972,SKU_1590,Monitor Arm,Electronics,4,2025-01-04,37.34,CUST_0749,United Kingdom
101868,SKU_7139,Jacket,Clothing,3,2025-01-04,23.18,CUST_0231,Netherlands
101814,SKU_1059,Notebook,Books,2,2025-01-04,10.77,CUST_0218,Spain
101814,SKU_7960,Stickers,Books,4,2025-01-04,83.83,CUST_0218,Spain
101868,SKU_8008,Sneakers,Clothing,3,2025-01-04,33.27,CUST_0231,Netherlands
101814,SKU_1546,Cap,Clothing,4,2025-01-04,20.99,CUST_0218,Spain
114421,SKU_5468,Wireless Mouse,Electronics,4,2025-01-04,53.54,CUST_1758,United Kingdom
114421,SKU_1344,Phone Case,Electronics,5,2025-01-04,49.01,CUST_1758,United Kingdom
107974,SKU_2330,Laptop Stand,Electronics,2,2025-01-04,30.96,CUST_0995,United Kingdom
109558,SKU_5102,Apron,Kitchen,2,2025-01-04,37.47,CUST_1177,Portugal
109558,SKU_3871,Clock,Home,4,2025-01-04,31.83,CUST_1177,Portugal
109558,SKU_3301,Phone Case,Electronics,2,2025-01-04,34.27,CUST_1177,Portugal
109558,SKU_4366,USB-C Hub,Electronics,2,2025-01-04,50.61,CUST_1177,Portugal
107183,SKU_2306,Jacket,Clothing,2,2025-01-04,22.88,CUST_0898,United Kingdom
114421,SKU_5507,Stickers,Books,4,2025-01-04,81.46,CUST_1758,United Kingdom
107183,SKU_6870,Cap,Clothing,4,2025-01-04,29.95,CUST_0898,United Kingdom
103907,SKU_7496,Apron,Kitchen,3,2025-01-04,114.79,CUST_0472,United Kingdom
103907,SKU_2334,Sketchbook,Books,5,2025-01-04,37.34,CUST_0472,United Kingdom
107974,SKU_4801,Keyboard,Electronics,5,2025-01-04,51.15,CUST_0995,United Kingdom
107183,SKU_7897,Cushion,Home,5,2025-01-04,46.38,CUST_0898,United Kingdom
107974,SKU_7777,Wireless Mouse,Electronics,3,2025-01-04,78.79,CUST_0995,United Kingdom
107183,SKU_5416,Wireless Mouse,Electronics,4,2025-01-04,81.51,CUST_0898,United Kingdom
103907,SKU_8946,Cushion,Home,4,2025-01-04,106.63,CUST_0472,United Kingdom
105972,SKU_5415,Clock,Home,3,2025-01-04,114.6,CUST_0749,United Kingdom
105972,SKU_3740,Keyboard,Electronics,5,2025-01-04,116.19,CUST_0749,United Kingdom
105972,SKU_7442,USB-C Hub,Electronics,2,2025-01-04,184.58,CUST_0749,United Kingdom
115048,SKU_3025,Vase,Home,1,2025-01-04,18.72,CUST_1846,Italy
115048,SKU_1503,Keyboard,Electronics,3,2025-01-04,58.82,CUST_1846,Italy
111380,SKU_9058,Candle Set,Home,4,2025-01-04,63.92,CUST_1417,Germany
111380,SKU_3418,Socks,Clothing,3,2025-01-04,38.68,CUST_1417,Germany
111380,SKU_3790,Socks,Clothing,5,2025-01-04,48.04,CUST_1417,Germany
102730,SKU_5542,Stickers,Books,1,2025-01-04,210.35,CUST_0330,United Kingdom
104475,SKU_9977,Monitor Arm,Electronics,5,2025-01-04,13.83,CUST_0543,Norway
102730,SKU_7758,Wireless Mouse,Electronics,4,2025-01-04,189.13,CUST_0330,United Kingdom
101719,SKU_8542,Spatula Set,Kitchen,4,2025-01-04,69.51,CUST_0206,United Kingdom
101719,SKU_2408,Vase,Home,3,2025-01-04,27.89,CUST_0206,United Kingdom
101719,SKU_3289,Spatula Set,Kitchen,4,2025-01-04,70.23,CUST_0206,United Kingdom
101719,SKU_3342,USB-C Hub,Electronics,3,2025-01-04,130.56,CUST_0206,United Kingdom
102730,SKU_8821,Cutting Board,Kitchen,4,2025-01-04,46.79,CUST_0330,United Kingdom
102730,SKU_3364,Vase,Home,5,2025-01-04,47.74,CUST_0330,United Kingdom
102730,SKU_5786,Headphones,Electronics,2,2025-01-04,27.05,CUST_0330,United Kingdom
115391,SKU_6119,Tea Set,Kitchen,2,2025-01-04,98.15,CUST_1885,France
115391,SKU_2886,Sneakers,Clothing,5,2025-01-04,32.63,CUST_1885,France
106818,SKU_6302,Candle Set,Home,3,2025-01-04,105.53,CUST_0857,United Kingdom
107183,SKU_2425,Charger,Electronics,4,2025-01-04,92.58,CUST_0898,United Kingdom
107202,SKU_1507,Phone Case,Electronics,5,2025-01-04,75.24,CUST_0900,Germany
101814,SKU_8276,Bluetooth Speaker,Electronics,5,2025-01-04,89.73,CUST_0218,Spain
107202,SKU_3438,Vase,Home,2,2025-01-04,26.75,CUST_0900,Germany
106818,SKU_3129,Hoodie,Clothing,3,2025-01-04,214.94,CUST_0857,United Kingdom
106818,SKU_3769,Bluetooth Speaker,Electronics,3,2025-01-04,174.45,CUST_0857,United Kingdom
115391,SKU_7678,Cap,Clothing,2,2025-01-04,29.02,CUST_1885,France
115391,SKU_3547,Monitor Arm,Electronics,5,2025-01-04,23.2,CUST_1885,France
115048,SKU_2114,Apron,Kitchen,3,2025-01-04,57.27,CUST_1846,Italy
115048,SKU_5723,USB-C Hub,Electronics,2,2025-01-04,91.62,CUST_1846,Italy
114513,SKU_5386,Frame,Home,1,2025-01-04,24.86,CUST_1779,Germany
114513,SKU_3567,Vase,Home,3,2025-01-04,18.03,CUST_1779,Germany
106818,SKU_8149,Pen Set,Books,2,2025-01-04,133.89,CUST_0857,United Kingdom
106818,SKU_8892,Cutting Board,Kitchen,2,2025-01-04,68.51,CUST_0857,United Kingdom
106818,SKU_9250,Pen Set,Books,5,2025-01-04,143.95,CUST_0857,United Kingdom
105109,SKU_3163,Monitor Arm,Electronics,1,2025-01-04,19.36,CUST_0626,United Kingdom
109057,SKU_7874,Monitor Arm,Electronics,3,2025-01-04,31.73,CUST_1125,Netherlands
100489,SKU_7772,Sneakers,Clothing,5,2025-01-04,25.59,CUST_0056,Italy
113748,SKU_4342,Clock,Home,1,2025-01-04,142.04,CUST_1678,United Kingdom
113748,SKU_6586,Cushion,Home,4,2025-01-04,129.47,CUST_1678,United Kingdom
110462,SKU_3325,Socks,Clothing,1,2025-01-04,15.86,CUST_1303,Spain
110462,SKU_2202,Stickers,Books,5,2025-01-04,58.99,CUST_1303,Spain
101181,SKU_3390,Vase,Home,5,2025-01-04,19.65,CUST_0141,Other
109057,SKU_3058,Mug,Kitchen,2,2025-01-04,70.12,CUST_1125,Netherlands
110970,SKU_5595,Keyboard,Electronics,2,2025-01-04,54.72,CUST_1359,United Kingdom
105774,SKU_1106,Tea Set,Kitchen,1,2025-01-04,59.54,CUST_0721,Germany
110970,SKU_3022,T-Shirt,Clothing,4,2025-01-04,8.39,CUST_1359,United Kingdom
104403,SKU_4744,Laptop Stand,Electronics,3,2025-01-04,26.88,CUST_0538,United Kingdom
104403,SKU_6465,Sneakers,Clothing,3,2025-01-04,22.99,CUST_0538,United Kingdom
104573,SKU_4291,Tea Set,Kitchen,2,2025-01-04,82.8,CUST_0556,United Kingdom
107601,SKU_4273,Socks,Clothing,2,2025-01-04,21.3,CUST_0944,United Kingdom
106189,SKU_8045,Frame,Home,1,2025-01-04,30.1,CUST_0779,United Kingdom
107601,SKU_2672,USB-C Hub,Electronics,3,2025-01-04,64.79,CUST_0944,United Kingdom
101491,SKU_8747,Rug,Home,3,2025-01-04,25.71,CUST_0180,Germany
113748,SKU_3478,Cutting Board,Kitchen,5,2025-01-04,53.18,CUST_1678,United Kingdom
101491,SKU_1896,Tea Set,Kitchen,3,2025-01-04,62.36,CUST_0180,Germany
110692,SKU_1905,Hoodie,Clothing,3,2025-01-04,72.03,CUST_1322,Germany
101181,SKU_5578,Pen Set,Books,4,2025-01-04,61.55,CUST_0141,Other
110692,SKU_8937,Candle Set,Home,1,2025-01-04,31.89,CUST_1322,Germany
104573,SKU_6932,Rug,Home,1,2025-01-04,32.43,CUST_0556,United Kingdom
112316,SKU_2915,USB-C Hub,Electronics,3,2025-01-04,77.29,CUST_1519,France
104573,SKU_8456,Bluetooth Speaker,Electronics,4,2025-01-04,86.45,CUST_0556,United Kingdom
104573,SKU_3880,Stickers,Books,4,2025-01-04,83.88,CUST_0556,United Kingdom
104403,SKU_4725,Rug,Home,5,2025-01-04,23.5,CUST_0538,United Kingdom
101491,SKU_3927,Wireless Mouse,Electronics,3,2025-01-04,46.66,CUST_0180,Germany
101491,SKU_1014,Jeans,Clothing,5,2025-01-04,69.04,CUST_0180,Germany
110462,SKU_2046,Sketchbook,Books,3,2025-01-04,16.11,CUST_1303,Spain
106189,SKU_8674,Frame,Home,3,2025-01-04,28.5,CUST_0779,United Kingdom
104403,SKU_6391,Rug,Home,5,2025-01-04,31.71,CUST_0538,United Kingdom
104223,SKU_7941,Socks,Clothing,5,2025-01-04,55.61,CUST_0513,Portugal
113748,SKU_5177,Jacket,Clothing,4,2025-01-04,59.04,CUST_1678,United Kingdom
113748,SKU_2156,Phone Case,Electronics,1,2025-01-04,136.76,CUST_1678,United Kingdom
105795,SKU_6422,Phone Case,Electronics,2,2025-01-04,72.76,CUST_0726,United Kingdom
105795,SKU_3870,Cutting Board,Kitchen,4,2025-01-04,26.88,CUST_0726,United Kingdom
113620,SKU_1621,Sneakers,Clothing,5,2025-01-04,29.03,CUST_1667,United Kingdom
105795,SKU_3239,Notebook,Books,1,2025-01-04,11.41,CUST_0726,United Kingdom
107601,SKU_5585,Webcam,Electronics,5,2025-01-04,13.06,CUST_0944,United Kingdom
104223,SKU_8463,Jeans,Clothing,5,2025-01-04,205.81,CUST_0513,Portugal
108206,SKU_7703,Frame,Home,4,2025-01-04,30.18,CUST_1028,Belgium
113748,SKU_5005,Headphones,Electronics,4,2025-01-04,27.4,CUST_1678,United Kingdom
104223,SKU_7948,Sneakers,Clothing,5,2025-01-04,75.41,CUST_0513,Portugal
100489,SKU_2216,Jeans,Clothing,2,2025-01-04,65.11,CUST_0056,Italy
104223,SKU_8645,Stickers,Books,3,2025-01-04,200.54,CUST_0513,Portugal
100489,SKU_1814,Frame,Home,1,2025-01-04,25.93,CUST_0056,Italy
113748,SKU_4481,Candle Set,Home,4,2025-01-04,101.09,CUST_1678,United Kingdom
104945,SKU_6850,Headphones,Electronics,3,2025-01-04,8.27,CUST_0608,Germany
111130,SKU_8661,Cushion,Home,2,2025-01-04,38.52,CUST_1380,Other
111130,SKU_3110,Vase,Home,1,2025-01-04,14.85,CUST_1380,Other
111130,SKU_9094,Wireless Mouse,Electronics,5,2025-01-04,64.63,CUST_1380,Other
106713,SKU_4578,Sketchbook,Books,5,2025-01-04,25.49,CUST_0845,Norway
113748,SKU_7252,Frame,Home,5,2025-01-04,68.37,CUST_1678,United Kingdom
104330,SKU_4355,Frame,Home,5,2025-01-05,23.76,CUST_0526,United Kingdom
106573,SKU_5269,Mug,Kitchen,2,2025-01-05,24.42,CUST_0829,United Kingdom
107896,SKU_4787,Jacket,Clothing,1,2025-01-05,12.82,CUST_0983,United Kingdom
104330,SKU_7637,Cushion,Home,2,2025-01-05,50.0,CUST_0526,United Kingdom
102880,SKU_4895,T-Shirt,Clothing,4,2025-01-05,6.7,CUST_0348,Spain
105370,SKU_5797,Calendar,Books,1,2025-01-05,7.53,CUST_0670,Sweden
105668,SKU_5822,Jeans,Clothing,4,2025-01-05,59.8,CUST_0710,United Kingdom
101118,SKU_9760,USB-C Hub,Electronics,3,2025-01-05,157.77,CUST_0132,United Kingdom
101118,SKU_6786,Apron,Kitchen,1,2025-01-05,81.62,CUST_0132,United Kingdom
101118,SKU_2665,Hoodie,Clothing,4,2025-01-05,157.22,CUST_0132,United Kingdom
101118,SKU_5236,Sketchbook,Books,4,2025-01-05,38.25,CUST_0132,United Kingdom
101118,SKU_4887,Calendar,Books,1,2025-01-05,21.48,CUST_0132,United Kingdom
102880,SKU_7062,Monitor Arm,Electronics,3,2025-01-05,16.13,CUST_0348,Spain
108654,SKU_5292,Laptop Stand,Electronics,4,2025-01-05,86.29,CUST_1081,United Kingdom
106573,SKU_4060,Laptop Stand,Electronics,3,2025-01-05,18.35,CUST_0829,United Kingdom
105668,SKU_9796,Cap,Clothing,5,2025-01-05,18.1,CUST_0710,United Kingdom
110623,SKU_8610,Hoodie,Clothing,5,2025-01-05,82.55,CUST_1313,Belgium
101118,SKU_1751,Charger,Electronics,5,2025-01-05,111.64,CUST_0132,United Kingdom
108654,SKU_2138,Jacket,Clothing,1,2025-01-05,48.51,CUST_1081,United Kingdom
108654,SKU_6673,Sketchbook,Books,1,2025-01-05,37.81,CUST_1081,United Kingdom
108070,SKU_9509,Tea Set,Kitchen,2,2025-01-05,68.85,CUST_1012,France
108070,SKU_9079,Rug,Home,4,2025-01-05,23.04,CUST_1012,France
106573,SKU_8531,Headphones,Electronics,3,2025-01-05,6.83,CUST_0829,United Kingdom
105668,SKU_4261,Clock,Home,1,2025-01-05,47.51,CUST_0710,United Kingdom
104330,SKU_3704,Cap,Clothing,1,2025-01-05,20.48,CUST_0526,United Kingdom
103491,SKU_7793,Rug,Home,2,2025-01-05,22.08,CUST_0422,United Kingdom
106573,SKU_3699,Jacket,Clothing,3,2025-01-05,15.57,CUST_0829,United Kingdom
106724,SKU_3809,Hoodie,Clothing,3,2025-01-05,166.26,CUST_0846,Italy
109510,SKU_9028,Phone Case,Electronics,1,2025-01-05,124.93,CUST_1170,Germany
109510,SKU_7302,Wireless Mouse,Electronics,4,2025-01-05,136.84,CUST_1170,Germany
101048,SKU_9120,Apron,Kitchen,4,2025-01-05,40.84,CUST_0121,Other
101971,SKU_2629,Phone Case,Electronics,2,2025-01-05,64.5,CUST_0243,Germany
101971,SKU_6987,Spatula Set,Kitchen,5,2025-01-05,49.29,CUST_0243,Germany
101971,SKU_8657,Notebook,Books,1,2025-01-05,10.31,CUST_0243,Germany
103902,SKU_5746,Calendar,Books,2,2025-01-05,20.1,CUST_0472,United Kingdom
103902,SKU_6464,Clock,Home,4,2025-01-05,128.36,CUST_0472,United Kingdom
106724,SKU_5672,Webcam,Electronics,4,2025-01-05,37.54,CUST_0846,Italy
109510,SKU_4162,Headphones,Electronics,1,2025-01-05,23.97,CUST_1170,Germany
113028,SKU_3260,Frame,Home,5,2025-01-05,53.38,CUST_1597,Portugal
113028,SKU_3694,Frame,Home,3,2025-01-05,50.58,CUST_1597,Portugal
113028,SKU_1573,Sneakers,Clothing,3,2025-01-05,41.87,CUST_1597,Portugal
113028,SKU_8457,Sneakers,Clothing,5,2025-01-05,44.78,CUST_1597,Portugal
106724,SKU_9072,Candle Set,Home,1,2025-01-05,80.74,CUST_0846,Italy
110846,SKU_7804,Tea Set,Kitchen,5,2025-01-05,47.46,CUST_1346,United Kingdom
116317,SKU_3862,Charger,Electronics,5,2025-01-05,59.58,CUST_2000,United Kingdom
106724,SKU_2606,Tea Set,Kitchen,4,2025-01-05,147.09,CUST_0846,Italy
108654,SKU_7805,Pen Set,Books,3,2025-01-05,134.91,CUST_1081,United Kingdom
103902,SKU_1293,Calendar,Books,3,2025-01-05,23.82,CUST_0472,United Kingdom
106573,SKU_4180,Laptop Stand,Electronics,2,2025-01-05,21.28,CUST_0829,United Kingdom
107592,SKU_7898,Pen Set,Books,4,2025-01-05,48.34,CUST_0944,United Kingdom
112880,SKU_2213,Jacket,Clothing,4,2025-01-05,22.37,CUST_1581,United Kingdom
102880,SKU_3091,Hoodie,Clothing,4,2025-01-05,75.23,CUST_0348,Spain
102880,SKU_4579,Spatula Set,Kitchen,3,2025-01-05,40.81,CUST_0348,Spain
107167,SKU_7100,Socks,Clothing,3,2025-01-05,26.7,CUST_0898,United Kingdom
114132,SKU_1962,Laptop Stand,Electronics,2,2025-01-05,31.5,CUST_1728,France
114132,SKU_4713,USB-C Hub,Electronics,5,2025-01-05,81.89,CUST_1728,France
109913,SKU_7305,Socks,Clothing,5,2025-01-05,24.46,CUST_1231,France
