InvoiceNo,InvoiceDate,CustomerID,Country,StockCode,Description,Quantity,UnitPrice,TotalPrice
1133,2011-07-21,40,UK,P7224,Electronics,4,240.12,960.48
1133,2011-07-21,40,UK,P3230,Home,4,31.91,127.64
1133,2011-07-21,40,UK,P4290,Home,3,93.43,280.29
1133,2011-07-21,40,UK,P7524,Books,3,15.42,46.26
1134,2011-05-11,40,UK,P6339,Books,5,94.1,470.5
1134,2011-05-11,40,UK,P7437,Books,3,41.65,124.94999999999999
1134,2011-05-11,40,UK,P4273,Home,1,19.13,19.13
1135,2011-07-20,40,UK,P8563,Clothing,-5,53.73,268.65
1135,2011-07-20,40,UK,P2133,Clothing,4,33.11,132.44
1135,2011-07-20,40,UK,P5961,Books,4,35.64,142.56
1135,2011-07-20,40,UK,P7932,Clothing,3,37.66,112.97999999999999
1135,2011-07-20,40,UK,P8851,Books,1,82.27,82.27
1136,2011-07-18,40,UK,P7853,Sports,5,58.52,292.6
1136,2011-07-18,40,UK,P6890,Sports,1,38.02,38.02
1136,2011-07-18,40,UK,P2392,Sports,5,64.93,324.65000000000003
1136,2011-07-18,40,UK,P6816,Electronics,2,204.65,409.3
1137,2011-04-02,40,UK,P6432,Sports,4,34.54,138.16
1138,2011-02-24,41,UK,P9499,Home,2,47.22,94.44
1139,2011-07-14,41,UK,P7408,Sports,2,20.97,41.94
1139,2011-07-14,41,UK,P3469,Books,5,26.3,131.5
1139,2011-07-14,41,UK,P5840,Home,1,71.3,71.3
1139,2011-07-14,41,UK,P3321,Books,1,26.33,26.33
1139,2011-07-14,41,UK,P4389,Home,3,57.26,171.78
1140,2011-07-05,41,UK,P8412,Home,-4,73.81,295.24
1140,2011-07-05,41,UK,P2885,Home,1,19.62,19.62
1140,2011-07-05,41,UK,P3692,Electronics,3,175.63,526.89
1140,2011-07-05,41,UK,P3623,Clothing,5,33.09,165.45000000000002
1141,2011-05-10,42,UK,P8080,Books,2,66.98,133.96
1141,2011-05-10,42,UK,P4232,Books,1,95.63,95.63
1142,2011-05-07,42,UK,P4519,Books,-4,64.15,256.6
1142,2011-05-07,42,UK,P2025,Clothing,3,83.73,251.19
1142,2011-05-07,42,UK,P9796,Sports,1,89.58,89.58
1142,2011-05-07,42,UK,P8496,Clothing,3,30.53,91.59
1142,2011-05-07,42,UK,P9019,Electronics,3,106.35,319.04999999999995
1143,2011-05-27,42,UK,P2871,Sports,4,64.99,259.96
1143,2011-05-27,42,UK,P3826,Home,3,46.99,140.97
1143,2011-05-27,42,UK,P3194,Home,5,85.59,427.95000000000005
1144,2011-03-31,42,UK,P9369,Clothing,3,91.0,273.0
1145,2011-07-12,43,UK,P9804,Books,2,80.25,160.5
1145,2011-07-12,43,UK,P5732,Clothing,5,34.73,173.64999999999998
1145,2011-07-12,43,UK,P8389,Clothing,2,84.04,168.08
1145,2011-07-12,43,UK,P1157,Sports,1,48.14,48.14
1146,2011-06-19,43,UK,P9281,Clothing,4,70.08,280.32
1146,2011-06-19,43,UK,P7809,Books,4,18.6,74.4
1147,2011-06-08,43,UK,P4613,Clothing,1,66.15,66.15
1147,2011-06-08,43,UK,P9808,Home,1,50.66,50.66
1147,2011-06-08,43,UK,P9115,Home,2,62.79,125.58
1147,2011-06-08,43,UK,P2871,Sports,5,25.12,125.60000000000001
1148,2011-06-17,44,Spain,P8231,Sports,1,12.13,12.13
1148,2011-06-17,44,Spain,P2677,Sports,2,67.78,135.56
1148,2011-06-17,44,Spain,P1528,Clothing,3,64.64,193.92000000000002
1149,2011-02-14,45,UK,P6744,Electronics,2,45.18,90.36
1149,2011-02-14,45,UK,P3281,Sports,4,63.5,254.0
1149,2011-02-14,45,UK,P6747,Clothing,2,54.71,109.42
1149,2011-02-14,45,UK,P3758,Sports,3,98.9,296.70000000000005
1150,2011-04-15,45,UK,P9428,Home,5,22.28,111.4
1150,2011-04-15,45,UK,P7743,Electronics,2,200.55,401.1
1150,2011-04-15,45,UK,P3078,Electronics,3,143.84,431.52
1151,2011-07-21,45,UK,P5055,Clothing,2,48.54,97.08
1151,2011-07-21,45,UK,P5402,Books,4,74.58,298.32
1152,2011-02-07,46,UK,P7046,Books,5,19.37,96.85000000000001
1153,2011-05-15,46,UK,P2526,Home,-5,75.19,375.95
1153,2011-05-15,46,UK,P9756,Books,3,62.05,186.14999999999998
1153,2011-05-15,46,UK,P4470,Books,2,34.67,69.34
1153,2011-05-15,46,UK,P5646,Books,3,17.15,51.449999999999996
1154,2011-04-15,46,UK,P1793,Sports,4,17.71,70.84
1154,2011-04-15,46,UK,P8529,Electronics,1,239.37,239.37
1155,2011-02-20,47,UK,P8009,Books,1,30.4,30.4
1155,2011-02-20,47,UK,P5945,Clothing,2,41.95,83.9
1155,2011-02-20,47,UK,P6905,Clothing,-3,16.25,48.75
1155,2011-02-20,47,UK,P3711,Home,1,56.72,56.72
1156,2011-01-24,47,UK,P2494,Home,2,16.09,32.18
1156,2011-01-24,47,UK,P2276,Electronics,1,82.03,82.03
1156,2011-01-24,47,UK,P8291,Clothing,5,31.03,155.15
1156,2011-01-24,47,UK,P2975,Electronics,1,58.6,58.6
1157,2011-02-17,48,UK,P2678,Electronics,2,89.21,178.42
1157,2011-02-17,48,UK,P5902,Electronics,3,68.58,205.74
1157,2011-02-17,48,UK,P3181,Clothing,4,57.97,231.88
1157,2011-02-17,48,UK,P1138,Clothing,1,39.19,39.19
1158,2011-06-20,48,UK,P3480,Books,3,39.97,119.91
1158,2011-06-20,48,UK,P4559,Books,5,70.25,351.25
1159,2011-02-06,48,UK,P7291,Clothing,1,99.47,99.47
1160,2011-03-26,49,UK,P5668,Home,1,15.41,15.41
1160,2011-03-26,49,UK,P9348,Electronics,3,174.65,523.95
1161,2011-04-08,49,UK,P2847,Electronics,2,251.74,503.48
1161,2011-04-08,49,UK,P2163,Clothing,4,25.78,103.12
1161,2011-04-08,49,UK,P6185,Sports,1,72.1,72.1
1162,2011-03-24,49,UK,P3830,Sports,4,28.08,112.32
1162,2011-03-24,49,UK,P2106,Books,-1,58.22,58.22
1162,2011-03-24,49,UK,P1990,Electronics,3,83.85,251.54999999999998
1162,2011-03-24,49,UK,P9209,Books,5,50.53,252.65
1163,2011-06-05,49,UK,P9808,Books,1,78.05,78.05
1163,2011-06-05,49,UK,P6077,Sports,2,41.28,82.56
1163,2011-06-05,49,UK,P3545,Electronics,5,194.66,973.3
1163,2011-06-05,49,UK,P2083,Sports,3,81.59,244.77
1164,2011-03-25,50,UK,P2900,Clothing,1,23.72,23.72
1165,2011-05-19,50,UK,P3877,Sports,1,99.32,99.32
1165,2011-05-19,50,UK,P1185,Electronics,1,245.77,245.77
1165,2011-05-19,50,UK,P9568,Clothing,4,58.6,234.4
1165,2011-05-19,50,UK,P3079,Sports,3,85.78,257.34000000000003
1165,2011-05-19,50,UK,P1480,Home,1,56.89,56.89
1166,2011-04-18,50,UK,P2262,Sports,1,66.12,66.12
1166,2011-04-18,50,UK,P1908,Books,4,18.02,72.08
1166,2011-04-18,50,UK,P3577,Books,5,77.97,389.85
1167,2011-02-03,51,Netherlands,P1042,Electronics,2,84.35,168.7
1167,2011-02-03,51,Netherlands,P8729,Electronics,1,80.38,80.38
1167,2011-02-03,51,Netherlands,P3932,Home,4,73.79,295.16
1167,2011-02-03,51,Netherlands,P7870,Electronics,5,13.25,66.25
1167,2011-02-03,51,Netherlands,P6241,Clothing,3,37.28,111.84
1168,2011-01-26,52,Germany,P1862,Home,1,17.89,17.89
1168,2011-01-26,52,Germany,P1752,Clothing,2,94.33,188.66
1168,2011-01-26,52,Germany,P5625,Books,1,59.84,59.84
1168,2011-01-26,52,Germany,P8483,Home,-3,37.5,112.5
1168,2011-01-26,52,Germany,P5979,Electronics,3,45.73,137.19
1169,2011-06-15,52,Germany,P9083,Books,3,50.25,150.75
1169,2011-06-15,52,Germany,P5016,Clothing,5,64.05,320.25
1170,2011-05-10,53,Spain,P1157,Clothing,5,93.75,468.75
1171,2011-01-08,54,Spain,P4902,Home,1,20.47,20.47
1171,2011-01-08,54,Spain,P3332,Books,4,83.57,334.28
1171,2011-01-08,54,Spain,P4792,Home,-1,44.26,44.26
1171,2011-01-08,54,Spain,P7102,Sports,4,89.02,356.08
1172,2011-06-21,55,UK,P7461,Sports,2,46.27,92.54
1173,2011-02-12,55,UK,P3141,Sports,1,25.62,25.62
1173,2011-02-12,55,UK,P6161,Clothing,3,72.55,217.64999999999998
1173,2011-02-12,55,UK,P5455,Books,3,41.15,123.44999999999999
1173,2011-02-12,55,UK,P3230,Clothing,1,97.8,97.8
1173,2011-02-12,55,UK,P3693,Sports,1,67.69,67.69
1174,2011-05-19,55,UK,P6870,Home,4,84.02,336.08
1174,2011-05-19,55,UK,P5341,Clothing,4,21.93,87.72
1174,2011-05-19,55,UK,P5984,Electronics,1,233.09,233.09
1174,2011-05-19,55,UK,P6370,Sports,1,93.05,93.05
1175,2011-03-02,55,UK,P1802,Clothing,3,53.84,161.52
1176,2011-07-16,55,UK,P7625,Home,-2,64.56,129.12
1176,2011-07-16,55,UK,P5093,Books,5,78.83,394.15
1176,2011-07-16,55,UK,P3290,Electronics,4,99.09,396.36
1177,2011-03-12,56,Spain,P7098,Clothing,2,43.08,86.16
1177,2011-03-12,56,Spain,P2228,Electronics,5,78.29,391.45000000000005
1178,2011-07-08,57,UK,P6432,Clothing,1,22.16,22.16
1178,2011-07-08,57,UK,P1829,Electronics,1,252.81,252.81
1178,2011-07-08,57,UK,P7471,Clothing,5,59.46,297.3
1178,2011-07-08,57,UK,P7990,Books,1,96.92,96.92
1179,2011-03-09,57,UK,P8307,Clothing,2,48.92,97.84
1179,2011-03-09,57,UK,P5026,Clothing,1,38.06,38.06
1179,2011-03-09,57,UK,P8848,Home,4,55.55,222.2
1180,2011-02-08,57,UK,P4267,Home,4,49.56,198.24
1181,2011-04-13,58,UK,P6883,Electronics,4,189.96,759.84
1181,2011-04-13,58,UK,P6636,Books,5,29.44,147.20000000000002
1181,2011-04-13,58,UK,P5430,Sports,5,65.76,328.8
1181,2011-04-13,58,UK,P4588,Clothing,1,68.52,68.52
1181,2011-04-13,58,UK,P8728,Electronics,-3,94.64,283.92
1182,2011-06-24,58,UK,P2640,Sports,2,15.52,31.04
1182,2011-06-24,58,UK,P1916,Clothing,2,80.27,160.54
1182,2011-06-24,58,UK,P7363,Clothing,5,51.38,256.90000000000003
1183,2011-05-10,58,UK,P6878,Clothing,2,15.23,30.46
1183,2011-05-10,58,UK,P6761,Sports,1,99.54,99.54
1184,2011-06-11,59,UK,P9035,Books,5,15.2,76.0
1184,2011-06-11,59,UK,P4584,Electronics,-1,200.53,200.53
1185,2011-01-23,59,UK,P4300,Books,1,98.53,98.53
1185,2011-01-23,59,UK,P6301,Clothing,3,31.53,94.59
1185,2011-01-23,59,UK,P3320,Electronics,1,22.8,22.8
1185,2011-01-23,59,UK,P2188,Electronics,5,20.92,104.60000000000001
1185,2011-01-23,59,UK,P6514,Home,4,37.29,149.16
1186,2011-04-05,59,UK,P3854,Books,4,19.09,76.36
1186,2011-04-05,59,UK,P4657,Sports,5,72.29,361.45000000000005
1187,2011-05-29,60,UK,P1029,Home,2,55.85,111.7
1187,2011-05-29,60,UK,P1530,Sports,4,99.7,398.8
1187,2011-05-29,60,UK,P4619,Clothing,5,83.26,416.3
1188,2011-05-11,61,UK,P6234,Home,1,57.43,57.43
1188,2011-05-11,61,UK,P6500,Clothing,1,48.35,48.35
1189,2011-02-26,61,UK,P2770,Electronics,3,21.76,65.28
1189,2011-02-26,61,UK,P7875,Electronics,1,89.79,89.79
1190,2011-06-23,62,UK,P8855,Home,5,50.48,252.39999999999998
1190,2011-06-23,62,UK,P2207,Sports,2,27.52,55.04
1190,2011-06-23,62,UK,P5278,Electronics,-3,136.71,410.13
1190,2011-06-23,62,UK,P7151,Electronics,1,145.76,145.76
1191,2011-02-19,63,France,P8909,Electronics,3,47.45,142.35000000000002
1191,2011-02-19,63,France,P3703,Electronics,4,53.32,213.28
1191,2011-02-19,63,France,P2659,Sports,4,11.73,46.92
1191,2011-02-19,63,France,P7705,Home,2,33.38,66.76
1191,2011-02-19,63,France,P5612,Sports,5,78.43,392.15000000000003
1192,2011-02-12,63,France,P3516,Sports,5,22.34,111.7
1192,2011-02-12,63,France,P2435,Electronics,-3,58.18,174.54
1192,2011-02-12,63,France,P2589,Home,5,29.37,146.85
1192,2011-02-12,63,France,P5781,Electronics,2,11.09,22.18
1193,2011-02-20,63,France,P8715,Electronics,3,31.71,95.13
1193,2011-02-20,63,France,P9914,Books,-3,97.83,293.49
1193,2011-02-20,63,France,P7249,Books,2,82.14,164.28
1193,2011-02-20,63,France,P5313,Home,2,96.36,192.72
1194,2011-04-14,64,UK,P9871,Electronics,1,171.85,171.85
1194,2011-04-14,64,UK,P1999,Books,5,50.89,254.45
1195,2011-05-15,64,UK,P8779,Books,5,85.99,429.95
1195,2011-05-15,64,UK,P2293,Sports,2,18.83,37.66
1195,2011-05-15,64,UK,P9467,Books,1,53.94,53.94
1195,2011-05-15,64,UK,P8357,Sports,5,23.5,117.5
1195,2011-05-15,64,UK,P4157,Clothing,2,39.22,78.44
1196,2011-03-09,64,UK,P8133,Books,1,76.36,76.36
1197,2011-02-15,65,UK,P2097,Home,3,51.35,154.05
1197,2011-02-15,65,UK,P6343,Electronics,4,80.65,322.6
1197,2011-02-15,65,UK,P1202,Home,5,90.29,451.45000000000005
1197,2011-02-15,65,UK,P7874,Sports,5,95.98,479.90000000000003
1197,2011-02-15,65,UK,P2641,Electronics,4,80.82,323.28
1198,2011-02-05,65,UK,P6633,Electronics,3,38.39,115.17
1198,2011-02-05,65,UK,P8955,Books,3,71.93,215.79000000000002
1198,2011-02-05,65,UK,P3821,Sports,5,49.38,246.9
1198,2011-02-05,65,UK,P7581,Home,4,32.92,131.68
1198,2011-02-05,65,UK,P6431,Electronics,4,85.68,342.72
1199,2011-07-04,65,UK,P7102,Electronics,4,72.49,289.96
1199,2011-07-04,65,UK,P5965,Electronics,3,240.84,722.52
1200,2011-08-27,66,UK,P8259,Clothing,2,65.25,130.5
1201,2011-05-23,66,UK,P4079,Books,5,16.0,80.0
1201,2011-05-23,66,UK,P7671,Books,2,56.66,113.32
1201,2011-05-23,66,UK,P1920,Books,5,23.52,117.6
1202,2011-07-11,66,UK,P7609,Electronics,3,208.8,626.4000000000001
1202,2011-07-11,66,UK,P1474,Clothing,5,56.1,280.5
1203,2011-04-22,66,UK,P6904,Electronics,-4,197.64,790.56
1203,2011-04-22,66,UK,P8605,Clothing,3,13.75,41.25
1204,2011-02-26,67,UK,P8308,Clothing,3,74.47,223.41
1205,2011-03-12,67,UK,P3679,Sports,5,16.49,82.44999999999999
1205,2011-03-12,67,UK,P7333,Home,1,16.41,16.41
1205,2011-03-12,67,UK,P4511,Electronics,2,67.36,134.72
1205,2011-03-12,67,UK,P5408,Clothing,2,96.09,192.18
1206,2011-07-11,67,UK,P1145,Sports,1,76.38,76.38
1206,2011-07-11,67,UK,P1138,Books,2,41.79,83.58
1206,2011-07-11,67,UK,P6004,Clothing,3,36.69,110.07
1206,2011-07-11,67,UK,P6713,Home,4,41.47,165.88
1207,2011-03-03,68,France,P7506,Home,5,25.67,128.35000000000002
1207,2011-03-03,68,France,P7131,Sports,-1,18.86,18.86
1207,2011-03-03,68,France,P5890,Sports,5,69.43,347.15000000000003
1207,2011-03-03,68,France,P5529,Electronics,-4,214.05,856.2
1208,2011-06-19,68,France,P5895,Home,3,33.85,101.55000000000001
1208,2011-06-19,68,France,P4937,Clothing,2,11.89,23.78
1208,2011-06-19,68,France,P6236,Electronics,5,81.02,405.09999999999997
1209,2011-06-30,68,France,P5250,Electronics,4,253.73,1014.92
1209,2011-06-30,68,France,P1578,Books,4,36.59,146.36
1210,2011-03-26,69,UK,P8794,Clothing,5,20.92,104.60000000000001
1210,2011-03-26,69,UK,P3785,Home,5,65.35,326.75
1210,2011-03-26,69,UK,P8713,Sports,2,79.72,159.44
1211,2011-03-10,69,UK,P6499,Sports,2,67.95,135.9
1211,2011-03-10,69,UK,P6031,Electronics,2,168.41,336.82
1211,2011-03-10,69,UK,P5817,Books,3,13.78,41.339999999999996
1212,2011-06-04,69,UK,P2166,Books,1,97.16,97.16
1213,2011-06-06,69,UK,P7253,Sports,1,81.88,81.88
1213,2011-06-06,69,UK,P3470,Sports,3,36.35,109.05000000000001
1214,2011-03-12,70,Netherlands,P8496,Books,5,40.44,202.2
1214,2011-03-12,70,Netherlands,P3954,Clothing,3,93.53,280.59000000000003
1214,2011-03-12,70,Netherlands,P3897,Electronics,4,108.8,435.2
1215,2011-04-10,70,Netherlands,P3762,Books,3,43.5,130.5
1216,2011-06-16,70,Netherlands,P8105,Books,1,48.89,48.89
1216,2011-06-16,70,Netherlands,P8821,Books,4,49.55,198.2
1217,2011-06-05,70,Netherlands,P9700,Home,1,65.16,65.16
1217,2011-06-05,70,Netherlands,P5076,Clothing,1,94.88,94.88
1218,2011-03-18,70,Netherlands,P9246,Home,2,31.66,63.32
1218,2011-03-18,70,Netherlands,P1749,Sports,3,20.94,62.82000000000001
1218,2011-03-18,70,Netherlands,P9524,Home,3,27.77,83.31
1219,2011-06-21,70,Netherlands,P3192,Home,4,89.82,359.28
1219,2011-06-21,70,Netherlands,P4087,Home,4,68.12,272.48
1219,2011-06-21,70,Netherlands,P4675,Clothing,-4,35.73,142.92
1219,2011-06-21,70,Netherlands,P9267,Clothing,2,83.44,166.88
1219,2011-06-21,70,Netherlands,P1612,Clothing,1,87.52,87.52
1220,2011-08-06,71,Germany,P1785,Sports,-5,85.78,428.9
1220,2011-08-06,71,Germany,P2897,Electronics,-1,207.06,207.06
1220,2011-08-06,71,Germany,P9966,Books,4,79.88,319.52
1221,2011-04-29,71,Germany,P2654,Clothing,1,69.05,69.05
1221,2011-04-29,71,Germany,P3247,Sports,3,25.97,77.91
1222,2011-06-11,71,Germany,P2867,Sports,5,59.05,295.25
1223,2011-03-23,71,Germany,P5308,Clothing,5,98.62,493.1
1223,2011-03-23,71,Germany,P7713,Sports,2,94.36,188.72
1223,2011-03-23,71,Germany,P9132,Home,-2,13.89,27.78
1223,2011-03-23,71,Germany,P1044,Clothing,4,24.83,99.32
1224,2011-02-27,71,Germany,P3443,Electronics,5,21.86,109.3
1225,2011-03-02,72,UK,P5850,Home,2,75.34,150.68
1226,2011-04-19,72,UK,P6901,Clothing,1,83.6,83.6
1227,2011-08-03,72,UK,P1751,Books,-1,29.22,29.22
1227,2011-08-03,72,UK,P3793,Electronics,2,163.64,327.28
1227,2011-08-03,72,UK,P5395,Home,3,85.66,256.98
1228,2011-05-08,73,UK,P8479,Electronics,4,207.9,831.6
1228,2011-05-08,73,UK,P8835,Home,4,58.8,235.2
1229,2011-05-28,73,UK,P1960,Electronics,2,180.12,360.24
1229,2011-05-28,73,UK,P8908,Clothing,1,55.75,55.75
1230,2011-07-05,73,UK,P6875,Clothing,5,36.78,183.9
1230,2011-07-05,73,UK,P3140,Sports,1,60.85,60.85
1230,2011-07-05,73,UK,P7738,Books,4,72.0,288.0
1230,2011-07-05,73,UK,P6148,Books,-1,88.6,88.6
1231,2011-08-19,74,France,P6542,Sports,5,51.54,257.7
1231,2011-08-19,74,France,P2560,Sports,5,10.84,54.2
1231,2011-08-19,74,France,P7305,Books,2,32.2,64.4
1231,2011-08-19,74,France,P1894,Clothing,5,75.38,376.9
1231,2011-08-19,74,France,P8688,Electronics,2,258.4,516.8
1232,2011-07-03,74,France,P6421,Electronics,4,84.34,337.36
1232,2011-07-03,74,France,P7203,Home,1,46.13,46.13
1233,2011-06-10,74,France,P8341,Electronics,4,221.01,884.04
1233,2011-06-10,74,France,P2944,Electronics,4,104.79,419.16
1234,2011-08-12,75,Germany,P9996,Electronics,4,173.24,692.96
1235,2011-02-17,76,Germany,P4389,Sports,3,41.98,125.94
1235,2011-02-17,76,Germany,P1889,Books,3,80.54,241.62
1235,2011-02-17,76,Germany,P8751,Clothing,4,59.88,239.52
1235,2011-02-17,76,Germany,P4633,Home,4,10.47,41.88
1235,2011-02-17,76,Germany,P5783,Electronics,3,78.49,235.46999999999997
1236,2011-06-14,76,Germany,P3689,Home,-1,13.18,13.18
1236,2011-06-14,76,Germany,P7704,Books,2,77.12,154.24
1236,2011-06-14,76,Germany,P4072,Electronics,3,104.48,313.44
1236,2011-06-14,76,Germany,P4122,Electronics,4,251.82,1007.28
1236,2011-06-14,76,Germany,P1761,Home,1,43.11,43.11
1237,2011-07-06,76,Germany,P9260,Electronics,4,128.75,515.0
1237,2011-07-06,76,Germany,P1795,Clothing,-4,23.4,93.6
1237,2011-07-06,76,Germany,P8912,Sports,4,37.5,150.0
1237,2011-07-06,76,Germany,P3845,Sports,2,88.9,177.8
1237,2011-07-06,76,Germany,P6273,Clothing,1,99.67,99.67
1238,2011-05-16,77,Germany,P6617,Sports,2,89.76,179.52
1238,2011-05-16,77,Germany,P3263,Home,4,63.37,253.48
1238,2011-05-16,77,Germany,P9393,Books,5,45.24,226.20000000000002
1238,2011-05-16,77,Germany,P4560,Home,5,47.14,235.7
1239,2011-03-30,77,Germany,P3173,Sports,3,72.61,217.82999999999998
1239,2011-03-30,77,Germany,P6281,Clothing,5,10.29,51.449999999999996
1240,2011-03-08,77,Germany,P7839,Sports,4,65.76,263.04
1240,2011-03-08,77,Germany,P7920,Sports,3,41.99,125.97
1240,2011-03-08,77,Germany,P7240,Electronics,5,219.87,1099.35
1241,2011-03-06,78,UK,P3399,Clothing,3,62.94,188.82
1241,2011-03-06,78,UK,P9866,Electronics,3,158.79,476.37
1241,2011-03-06,78,UK,P2679,Electronics,3,190.25,570.75
1242,2011-06-20,78,UK,P9370,Clothing,5,15.84,79.2
1242,2011-06-20,78,UK,P7349,Home,1,62.2,62.2
1242,2011-06-20,78,UK,P1881,Books,3,60.53,181.59
1242,2011-06-20,78,UK,P8259,Electronics,3,174.33,522.99
1242,2011-06-20,78,UK,P9955,Clothing,3,64.31,192.93
1243,2011-06-17,78,UK,P2220,Clothing,3,70.88,212.64
1243,2011-06-17,78,UK,P2955,Clothing,2,82.45,164.9
1244,2011-07-08,79,UK,P5178,Clothing,2,16.94,33.88
1244,2011-07-08,79,UK,P3536,Electronics,3,76.42,229.26
1244,2011-07-08,79,UK,P1833,Electronics,2,130.18,260.36
1245,2011-07-26,79,UK,P6866,Home,4,80.64,322.56
1245,2011-07-26,79,UK,P4012,Electronics,3,203.0,609.0
1245,2011-07-26,79,UK,P3611,Sports,1,80.98,80.98
1245,2011-07-26,79,UK,P2506,Books,5,56.55,282.75
1245,2011-07-26,79,UK,P6437,Home,2,49.62,99.24
1246,2011-05-11,79,UK,P9691,Home,2,23.27,46.54
1246,2011-05-11,79,UK,P1144,Books,5,39.54,197.7
1246,2011-05-11,79,UK,P4994,Electronics,3,149.63,448.89
1247,2011-03-29,80,UK,P5633,Electronics,4,82.28,329.12
1247,2011-03-29,80,UK,P7143,Electronics,5,108.02,540.1
1247,2011-03-29,80,UK,P1718,Sports,5,63.84,319.20000000000005
1247,2011-03-29,80,UK,P2349,Home,2,76.21,152.42
1248,2011-01-30,80,UK,P2072,Sports,-5,99.85,499.25
1248,2011-01-30,80,UK,P7950,Clothing,2,93.98,187.96
1249,2011-02-01,80,UK,P2181,Sports,4,67.83,271.32
1249,2011-02-01,80,UK,P6434,Clothing,1,47.91,47.91
1250,2011-01-22,81,France,P4729,Clothing,3,46.89,140.67000000000002
1251,2011-03-11,81,France,P8094,Books,4,85.58,342.32
1251,2011-03-11,81,France,P2938,Home,1,44.54,44.54
1251,2011-03-11,81,France,P2036,Sports,1,61.47,61.47
1251,2011-03-11,81,France,P2189,Sports,1,62.9,62.9
1252,2011-04-05,81,France,P5612,Home,3,26.6,79.80000000000001
1253,2011-05-25,82,UK,P3234,Books,2,42.6,85.2
1254,2011-05-24,82,UK,P7113,Home,2,40.11,80.22
1254,2011-05-24,82,UK,P3316,Electronics,5,70.11,350.55
1254,2011-05-24,82,UK,P7456,Electronics,-1,69.72,69.72
1254,2011-05-24,82,UK,P5992,Sports,5,84.85,424.25
1254,2011-05-24,82,UK,P9397,Clothing,3,34.58,103.74
1255,2011-03-21,82,UK,P5140,Clothing,2,56.63,113.26
1255,2011-03-21,82,UK,P1891,Clothing,1,36.89,36.89
1256,2011-06-05,83,UK,P2103,Sports,1,94.66,94.66
1256,2011-06-05,83,UK,P8982,Home,1,33.34,33.34
1256,2011-06-05,83,UK,P4842,Home,3,48.67,146.01
1256,2011-06-05,83,UK,P4170,Electronics,3,235.18,705.54
1257,2011-07-27,84,UK,P6971,Sports,2,51.24,102.48
1257,2011-07-27,84,UK,P6131,Home,4,53.47,213.88
1257,2011-07-27,84,UK,P8145,Clothing,2,22.01,44.02
1258,2011-05-01,84,UK,P8583,Clothing,3,17.25,51.75
1258,2011-05-01,84,UK,P8978,Books,3,75.51,226.53000000000003
1258,2011-05-01,84,UK,P2343,Sports,1,54.68,54.68
1259,2011-05-02,84,UK,P2252,Sports,2,49.32,98.64
1259,2011-05-02,84,UK,P1511,Electronics,1,207.25,207.25
1260,2011-06-20,85,UK,P9842,Electronics,5,214.28,1071.4
1260,2011-06-20,85,UK,P4658,Books,2,24.3,48.6
1261,2011-06-19,85,UK,P2483,Clothing,4,64.92,259.68
1261,2011-06-19,85,UK,P4913,Books,3,22.18,66.53999999999999
1261,2011-06-19,85,UK,P3299,Sports,2,77.62,155.24
1262,2011-05-14,85,UK,P3395,Clothing,5,69.13,345.65
1262,2011-05-14,85,UK,P8989,Books,-3,96.1,288.29999999999995
1263,2011-03-07,86,UK,P6918,Clothing,5,15.13,75.65
1264,2011-04-16,86,UK,P6309,Electronics,1,120.03,120.03
1264,2011-04-16,86,UK,P5480,Electronics,5,116.03,580.15
1264,2011-04-16,86,UK,P3848,Home,5,32.23,161.14999999999998
1264,2011-04-16,86,UK,P2275,Books,4,91.56,366.24
1265,2011-05-19,86,UK,P6781,Books,2,32.46,64.92
1265,2011-05-19,86,UK,P1108,Home,4,34.48,137.92
1265,2011-05-19,86,UK,P4768,Sports,2,78.35,156.7
1266,2011-08-08,87,Germany,P6934,Clothing,2,53.88,107.76
1266,2011-08-08,87,Germany,P7793,Sports,1,13.03,13.03
1266,2011-08-08,87,Germany,P8844,Home,1,15.64,15.64
1267,2011-06-27,87,Germany,P7732,Sports,2,91.58,183.16
1267,2011-06-27,87,Germany,P3639,Electronics,-2,92.15,184.3
1268,2011-03-31,87,Germany,P3725,Electronics,5,168.82,844.0999999999999
1268,2011-03-31,87,Germany,P7642,Home,2,47.0,94.0
1268,2011-03-31,87,Germany,P5644,Sports,5,41.26,206.29999999999998
1268,2011-03-31,87,Germany,P8723,Electronics,2,240.47,480.94
1268,2011-03-31,87,Germany,P7730,Books,2,11.96,23.92
1269,2011-03-03,88,UK,P6614,Sports,3,47.69,143.07
1269,2011-03-03,88,UK,P4765,Books,5,33.41,167.04999999999998
1269,2011-03-03,88,UK,P1271,Books,4,75.77,303.08
1269,2011-03-03,88,UK,P9263,Clothing,5,98.32,491.59999999999997
1269,2011-03-03,88,UK,P3906,Books,2,33.09,66.18
1270,2011-05-17,88,UK,P9706,Sports,1,68.88,68.88
1270,2011-05-17,88,UK,P3135,Sports,-1,27.83,27.83
1270,2011-05-17,88,UK,P8069,Sports,5,60.88,304.40000000000003
1270,2011-05-17,88,UK,P1711,Sports,4,51.75,207.0
1270,2011-05-17,88,UK,P8899,Sports,4,97.48,389.92
1271,2011-04-23,88,UK,P8817,Electronics,4,183.66,734.64
1271,2011-04-23,88,UK,P9908,Clothing,1,41.46,41.46
1271,2011-04-23,88,UK,P1116,Books,3,20.27,60.81
1271,2011-04-23,88,UK,P1117,Sports,5,23.61,118.05
